Estacao,Data,Hora,Precipitacao
83813,03/11/2015,1200,2
83813,04/11/2015,1200,"9,2"
83813,05/11/2015,1200,"12,3"
83813,06/11/2015,1200,"2,4"
83813,07/11/2015,1200,"0,2"
83813,08/11/2015,1200,"0,2"
83813,09/11/2015,1200,"0,8"
83813,10/11/2015,1200,"4,3"
83813,11/11/2015,1200,"14,4"
83813,12/11/2015,1200,"0,2"
83813,13/11/2015,1200,12
83813,14/11/2015,1200,"1,6"
83813,15/11/2015,1200,5
83813,16/11/2015,1200,"20,8"
83813,17/11/2015,1200,"32,4"
83813,18/11/2015,1200,"15,5"
83813,19/11/2015,1200,0
83813,20/11/2015,1200,"24,6"
83813,21/11/2015,1200,0
83813,22/11/2015,1200,0
83813,23/11/2015,1200,"10,4"
83813,24/11/2015,1200,"12,6"
83813,25/11/2015,1200,"8,8"
83813,26/11/2015,1200,"0,2"
83813,27/11/2015,1200,0
83813,28/11/2015,1200,"1,9"
83813,29/11/2015,1200,"2,1"
83813,30/11/2015,1200,15
83813,01/12/2015,1200,"1,1"
83813,02/12/2015,1200,0
83813,03/12/2015,1200,"82,8"
83813,04/12/2015,1200,"2,3"
83813,05/12/2015,1200,"5,9"
83813,06/12/2015,1200,"10,6"
83813,07/12/2015,1200,"22,2"
83813,08/12/2015,1200,0
83813,09/12/2015,1200,0
83813,10/12/2015,1200,9
83813,11/12/2015,1200,"0,5"
83813,12/12/2015,1200,"3,6"
83813,13/12/2015,1200,"4,1"
83813,14/12/2015,1200,"0,1"
83813,15/12/2015,1200,"0,7"
83813,16/12/2015,1200,0
83813,17/12/2015,1200,0
83813,18/12/2015,1200,0
83813,19/12/2015,1200,"10,7"
83813,20/12/2015,1200,"30,2"
83813,21/12/2015,1200,"29,3"
83813,22/12/2015,1200,0
83813,23/12/2015,1200,0
83813,24/12/2015,1200,"0,9"
83813,25/12/2015,1200,"1,5"
83813,26/12/2015,1200,"34,8"
83813,27/12/2015,1200,"0,1"
83813,28/12/2015,1200,"6,3"
83813,29/12/2015,1200,"33,7"
83813,30/12/2015,1200,"3,6"
83813,31/12/2015,1200,"2,1"
83813,01/01/2016,1200,"0,3"
83813,02/01/2016,1200,10
83813,03/01/2016,1200,"11,5"
83813,04/01/2016,1200,"0,6"
83813,05/01/2016,1200,0
83813,06/01/2016,1200,0
83813,07/01/2016,1200,0
83813,08/01/2016,1200,"6,7"
83813,09/01/2016,1200,0
83813,10/01/2016,1200,"54,4"
83813,11/01/2016,1200,"20,8"
83813,12/01/2016,1200,"1,3"
83813,13/01/2016,1200,"0,5"
83813,14/01/2016,1200,0
83813,15/01/2016,1200,0
83813,16/01/2016,1200,0
83813,17/01/2016,1200,0
83813,18/01/2016,1200,0
83813,19/01/2016,1200,0
83813,20/01/2016,1200,0
83813,21/01/2016,1200,0
83813,22/01/2016,1200,0
83813,23/01/2016,1200,0
83813,24/01/2016,1200,0
83813,25/01/2016,1200,0
83813,26/01/2016,1200,"1,2"
83813,27/01/2016,1200,"1,2"
83813,28/01/2016,1200,"4,6"
83813,29/01/2016,1200,0
83813,30/01/2016,1200,"0,6"
83813,31/01/2016,1200,"6,6"
83813,01/02/2016,1200,0
83813,02/02/2016,1200,"0,2"
83813,03/02/2016,1200,"9,8"
83813,04/02/2016,1200,41
83813,05/02/2016,1200,"2,4"
83813,06/02/2016,1200,0
83813,08/02/2016,1200,"6,2"
83813,09/02/2016,1200,"0,8"
83813,10/02/2016,1200,0
83813,11/02/2016,1200,"15,2"
83813,12/02/2016,1200,"0,2"
83813,13/02/2016,1200,0
83813,15/02/2016,1200,"1,1"
83813,16/02/2016,1200,"13,4"
83813,17/02/2016,1200,1
83813,18/02/2016,1200,"18,5"
83813,19/02/2016,1200,"3,4"
83813,20/02/2016,1200,"0,2"
83813,22/02/2016,1200,"43,8"
83813,23/02/2016,1200,"49,4"
83813,24/02/2016,1200,"13,6"
83813,25/02/2016,1200,2
83813,26/02/2016,1200,"0,2"
83813,27/02/2016,1200,"2,1"
83813,29/02/2016,1200,27
83813,01/03/2016,1200,0
83813,02/03/2016,1200,0
83813,03/03/2016,1200,0
83813,04/03/2016,1200,0
83813,05/03/2016,1200,0
83813,07/03/2016,1200,0
83813,08/03/2016,1200,0
83813,09/03/2016,1200,"11,9"
83813,10/03/2016,1200,"23,3"
83813,11/03/2016,1200,"1,8"
83813,12/03/2016,1200,0
83813,14/03/2016,1200,0
83813,15/03/2016,1200,0
83813,16/03/2016,1200,"2,8"
83813,17/03/2016,1200,0
83813,18/03/2016,1200,0
83813,19/03/2016,1200,0
83813,21/03/2016,1200,0
83813,22/03/2016,1200,"0,4"
83813,23/03/2016,1200,"24,9"
83813,24/03/2016,1200,"0,5"
83813,25/03/2016,1200,17
83813,26/03/2016,1200,"1,1"
83813,28/03/2016,1200,0
83813,29/03/2016,1200,0
83813,30/03/2016,1200,0
83813,31/03/2016,1200,32
83813,01/04/2016,1200,"1,6"
83813,02/04/2016,1200,0
83813,04/04/2016,1200,0
83813,05/04/2016,1200,0
83813,06/04/2016,1200,0
83813,07/04/2016,1200,0
83813,08/04/2016,1200,0
83813,09/04/2016,1200,"0,2"
83813,11/04/2016,1200,"20,6"
83813,12/04/2016,1200,"2,8"
83813,13/04/2016,1200,"8,7"
83813,14/04/2016,1200,0
83813,15/04/2016,1200,0
83813,16/04/2016,1200,"15,1"
83813,18/04/2016,1200,0
83813,19/04/2016,1200,0
83813,20/04/2016,1200,0
83813,21/04/2016,1200,0
83813,22/04/2016,1200,0
83813,23/04/2016,1200,0
83813,25/04/2016,1200,0
83813,26/04/2016,1200,"43,2"
83813,27/04/2016,1200,"5,1"
83813,28/04/2016,1200,0
83813,29/04/2016,1200,0
83813,30/04/2016,1200,0
83813,02/05/2016,1200,0
83813,03/05/2016,1200,0
83813,04/05/2016,1200,0
83813,05/05/2016,1200,0
83813,06/05/2016,1200,0
